file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2015-08-02T14-00-09+00-00,22593,2831402,2468979,0,20144,72,182,0,0,-56782,0,-55042,2500,0
2015-08-02T14-00-09+00-00,56222,2831402,2468979,0,20633,73,184,0,500,-56282,500,-54542,2500,500
2015-08-02T14-00-09+00-00,90826,2831402,2468979,0,21089,75,186,0,1000,-55782,1000,-54042,2500,1000
2015-08-02T14-00-09+00-00,125572,2831402,2468979,0,21506,75,190,0,1500,-55282,1500,-53542,2500,1500
2015-08-02T14-00-09+00-00,162608,2831402,2468979,0,21951,75,191,0,2000,-54782,2000,-53042,2500,2000
2015-08-02T14-00-09+00-00,198348,2831402,2468979,0,22356,76,194,0,2500,-54282,2500,-52542,2500,2500
2015-08-02T18-00-28+00-00,16734,2847616,2476954,0,15536,60,145,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-02T18-00-28+00-00,17759,2847616,2476954,0,16363,65,146,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-02T18-00-28+00-00,18699,2847616,2476954,0,17045,66,148,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-02T18-00-28+00-00,19621,2847616,2476954,0,17576,69,151,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-02T18-00-28+00-00,20602,2847616,2476954,0,17994,71,156,0,-500,-57282,-500,-55542,2500,-500
2015-08-02T18-00-28+00-00,21632,2847616,2476954,0,18412,72,156,0,0,-56782,0,-55042,2500,0
2015-08-02T18-00-28+00-00,56718,2847616,2476954,0,18811,73,158,0,500,-56282,500,-54542,2500,500
2015-08-02T18-00-28+00-00,92649,2847616,2476954,0,19186,76,159,0,1000,-55782,1000,-54042,2500,1000
2015-08-02T18-00-28+00-00,129192,2847616,2476954,0,19497,79,162,0,1500,-55282,1500,-53542,2500,1500
2015-08-02T18-00-28+00-00,167495,2847616,2476954,0,19816,79,166,0,2000,-54782,2000,-53042,2500,2000
2015-08-02T18-00-28+00-00,204503,2847616,2476954,0,20174,80,167,0,2500,-54282,2500,-52542,2500,2500
2015-08-02T22-09-46+00-00,12312,2318208,2019068,0,11727,51,107,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-02T22-09-46+00-00,12918,2318208,2019068,0,12182,51,109,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-02T22-09-46+00-00,13572,2318208,2019068,0,12570,56,113,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-02T22-09-46+00-00,14272,2318208,2019068,0,12916,56,114,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-02T22-09-46+00-00,14994,2318208,2019068,0,13232,57,115,0,-500,-57282,-500,-55542,2500,-500
2015-08-02T22-09-46+00-00,15774,2318208,2019068,0,13514,57,115,0,0,-56782,0,-55042,2500,0
2015-08-02T22-09-46+00-00,42689,2318208,2019068,0,13775,58,117,0,500,-56282,500,-54542,2500,500
2015-08-02T22-09-46+00-00,70689,2318208,2019068,0,14058,60,119,0,1000,-55782,1000,-54042,2500,1000
2015-08-02T22-09-46+00-00,99277,2318208,2019068,0,14325,64,120,0,1500,-55282,1500,-53542,2500,1500
2015-08-02T22-09-46+00-00,129152,2318208,2019068,0,14573,65,123,0,2000,-54782,2000,-53042,2500,2000
2015-08-02T22-09-46+00-00,158869,2318208,2019068,0,14855,66,126,0,2500,-54282,2500,-52542,2500,2500
2015-08-03T02-00-11+00-00,12895,2828928,2508589,1,10451,46,125,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-03T02-00-11+00-00,13524,2828928,2508589,1,10659,46,126,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-03T02-00-11+00-00,14220,2828928,2508589,1,10877,47,128,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-03T02-00-11+00-00,14904,2828928,2508589,1,11081,48,129,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-03T02-00-11+00-00,15672,2828928,2508589,1,11291,51,131,0,-500,-57282,-500,-55542,2500,-500
2015-08-03T02-00-11+00-00,16509,2828928,2508589,1,11502,52,134,0,0,-56782,0,-55042,2500,0
2015-08-03T02-00-11+00-00,48588,2828928,2508589,1,11725,53,138,0,500,-56282,500,-54542,2500,500
2015-08-03T02-00-11+00-00,82226,2828928,2508589,1,11926,55,141,0,1000,-55782,1000,-54042,2500,1000
2015-08-03T02-00-11+00-00,116728,2828928,2508589,1,12129,55,144,0,1500,-55282,1500,-53542,2500,1500
2015-08-03T02-00-11+00-00,153399,2828928,2508589,1,12369,56,145,0,2000,-54782,2000,-53042,2500,2000
2015-08-03T02-00-11+00-00,189402,2828928,2508589,1,12603,56,146,0,2500,-54282,2500,-52542,2500,2500
2015-08-03T06-00-31+00-00,13779,2930304,2595469,1,12512,52,99,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-03T06-00-31+00-00,14387,2930304,2595469,1,12781,55,100,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-03T06-00-31+00-00,15029,2930304,2595469,1,13043,56,102,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-03T06-00-31+00-00,15709,2930304,2595469,1,13297,56,103,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-03T06-00-31+00-00,16468,2930304,2595469,1,13546,57,104,0,-500,-57282,-500,-55542,2500,-500
2015-08-03T06-00-31+00-00,17278,2930304,2595469,1,13800,59,104,0,0,-56782,0,-55042,2500,0
2015-08-03T06-00-31+00-00,50390,2930304,2595469,1,14045,61,105,0,500,-56282,500,-54542,2500,500
2015-08-03T06-00-31+00-00,84679,2930304,2595469,1,14280,64,107,0,1000,-55782,1000,-54042,2500,1000
2015-08-03T06-00-31+00-00,119809,2930304,2595469,1,14541,68,109,0,1500,-55282,1500,-53542,2500,1500
2015-08-03T06-00-31+00-00,156840,2930304,2595469,1,14803,71,112,0,2000,-54782,2000,-53042,2500,2000
2015-08-03T06-00-31+00-00,193292,2930304,2595469,1,15078,73,113,0,2500,-54282,2500,-52542,2500,2500
2015-08-03T10-00-50+00-00,16898,3109203,2747121,2,15661,41,98,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-03T10-00-50+00-00,17695,3109203,2747121,2,16075,41,102,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-03T10-00-50+00-00,18512,3109203,2747121,2,16464,42,105,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-03T10-00-50+00-00,19292,3109203,2747121,2,16799,44,106,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-03T10-00-50+00-00,20246,3109203,2747121,2,17158,49,108,0,-500,-57282,-500,-55542,2500,-500
2015-08-03T10-00-50+00-00,21213,3109203,2747121,2,17487,49,111,0,0,-56782,0,-55042,2500,0
2015-08-03T10-00-50+00-00,57260,3109203,2747121,2,17778,49,113,0,500,-56282,500,-54542,2500,500
2015-08-03T10-00-50+00-00,94720,3109203,2747121,2,18099,50,117,0,1000,-55782,1000,-54042,2500,1000
2015-08-03T10-00-50+00-00,132953,3109203,2747121,2,18405,51,121,0,1500,-55282,1500,-53542,2500,1500
2015-08-03T10-00-50+00-00,173620,3109203,2747121,2,18734,52,125,0,2000,-54782,2000,-53042,2500,2000
2015-08-03T10-00-50+00-00,212979,3109203,2747121,2,19065,53,125,0,2500,-54282,2500,-52542,2500,2500
2015-08-03T14-01-19+00-00,18621,3063168,2663785,1,17174,64,138,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-03T14-01-19+00-00,19708,3063168,2663785,1,18085,65,142,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-03T14-01-19+00-00,20755,3063168,2663785,1,18877,67,143,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-03T14-01-19+00-00,21853,3063168,2663785,1,19607,70,147,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-03T14-01-19+00-00,23002,3063168,2663785,1,20153,73,151,0,-500,-57282,-500,-55542,2500,-500
2015-08-03T14-01-19+00-00,24089,3063168,2663785,1,20609,73,152,0,0,-56782,0,-55042,2500,0
2015-08-03T14-01-19+00-00,62960,3063168,2663785,1,21055,73,154,0,500,-56282,500,-54542,2500,500
2015-08-03T14-01-19+00-00,103241,3063168,2663785,1,21469,75,159,0,1000,-55782,1000,-54042,2500,1000
2015-08-03T14-01-19+00-00,144112,3063168,2663785,1,21846,75,160,0,1500,-55282,1500,-53542,2500,1500
2015-08-03T14-01-19+00-00,187365,3063168,2663785,1,22235,79,162,0,2000,-54782,2000,-53042,2500,2000
2015-08-03T14-01-19+00-00,229820,3063168,2663785,1,22592,79,165,0,2500,-54282,2500,-52542,2500,2500
2015-08-03T18-01-39+00-00,17908,2939776,2518508,1,16964,56,120,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-03T18-01-39+00-00,18816,2939776,2518508,1,17750,56,124,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-03T18-01-39+00-00,19752,2939776,2518508,1,18437,58,125,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-03T18-01-39+00-00,20626,2939776,2518508,1,18902,59,125,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-03T18-01-39+00-00,21642,2939776,2518508,1,19349,61,134,0,-500,-57282,-500,-55542,2500,-500
2015-08-03T18-01-39+00-00,22711,2939776,2518508,1,19771,63,135,0,0,-56782,0,-55042,2500,0
2015-08-03T18-01-39+00-00,59978,2939776,2518508,1,20138,64,137,0,500,-56282,500,-54542,2500,500
2015-08-03T18-01-39+00-00,98346,2939776,2518508,1,20484,65,139,0,1000,-55782,1000,-54042,2500,1000
2015-08-03T18-01-39+00-00,137181,2939776,2518508,1,20825,68,144,0,1500,-55282,1500,-53542,2500,1500
2015-08-03T18-01-39+00-00,178194,2939776,2518508,1,21188,70,146,0,2000,-54782,2000,-53042,2500,2000
2015-08-03T18-01-39+00-00,217416,2939776,2518508,1,21532,73,149,0,2500,-54282,2500,-52542,2500,2500
2015-08-03T22-01-58+00-00,15060,2896512,2516638,1,13763,38,106,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-03T22-01-58+00-00,15776,2896512,2516638,1,14084,38,110,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-03T22-01-58+00-00,16500,2896512,2516638,1,14390,40,111,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-03T22-01-58+00-00,17246,2896512,2516638,1,14652,40,112,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-03T22-01-58+00-00,18036,2896512,2516638,1,14922,42,112,0,-500,-57282,-500,-55542,2500,-500
2015-08-03T22-01-58+00-00,18903,2896512,2516638,1,15179,46,112,0,0,-56782,0,-55042,2500,0
2015-08-03T22-01-58+00-00,54088,2896512,2516638,1,15453,47,112,0,500,-56282,500,-54542,2500,500
2015-08-03T22-01-58+00-00,90275,2896512,2516638,1,15718,47,115,0,1000,-55782,1000,-54042,2500,1000
2015-08-03T22-01-58+00-00,127650,2896512,2516638,1,15974,47,116,0,1500,-55282,1500,-53542,2500,1500
2015-08-03T22-01-58+00-00,166815,2896512,2516638,1,16257,48,123,0,2000,-54782,2000,-53042,2500,2000
2015-08-03T22-01-58+00-00,205259,2896512,2516638,1,16541,49,125,0,2500,-54282,2500,-52542,2500,2500
2015-08-04T02-03-11+00-00,11288,3142450,2781122,0,7267,50,110,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-04T02-03-11+00-00,11876,3142450,2781122,0,7426,52,111,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-04T02-03-11+00-00,12577,3142450,2781122,0,7591,55,112,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-04T02-03-11+00-00,13328,3142450,2781122,0,7773,57,113,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-04T02-03-11+00-00,14143,3142450,2781122,0,7951,58,115,0,-500,-57282,-500,-55542,2500,-500
2015-08-04T02-03-11+00-00,15043,3142450,2781122,0,8122,58,118,0,0,-56782,0,-55042,2500,0
2015-08-04T02-03-11+00-00,51349,3142450,2781122,0,8277,60,122,0,500,-56282,500,-54542,2500,500
2015-08-04T02-03-11+00-00,89286,3142450,2781122,0,8459,61,126,0,1000,-55782,1000,-54042,2500,1000
2015-08-04T02-03-11+00-00,127953,3142450,2781122,0,8657,62,131,0,1500,-55282,1500,-53542,2500,1500
2015-08-04T02-03-11+00-00,169824,3142450,2781122,0,8834,65,133,0,2000,-54782,2000,-53042,2500,2000
2015-08-04T02-03-11+00-00,210621,3142450,2781122,0,9026,67,135,0,2500,-54282,2500,-52542,2500,2500
2015-08-04T05-58-44+00-00,12110,3228485,2830858,0,8709,38,125,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-04T05-58-44+00-00,12720,3228485,2830858,1,8874,40,126,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-04T05-58-44+00-00,13410,3228485,2830858,1,9076,40,129,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-04T05-58-44+00-00,14126,3228485,2830858,1,9242,41,132,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-04T05-58-44+00-00,14905,3228485,2830858,1,9428,42,135,0,-500,-57282,-500,-55542,2500,-500
2015-08-04T05-58-44+00-00,15754,3228485,2830858,1,9590,42,139,0,0,-56782,0,-55042,2500,0
2015-08-04T05-58-44+00-00,53160,3228485,2830858,1,9759,42,142,0,500,-56282,500,-54542,2500,500
2015-08-04T05-58-44+00-00,91572,3228485,2830858,1,9945,42,147,0,1000,-55782,1000,-54042,2500,1000
2015-08-04T05-58-44+00-00,130762,3228485,2830858,1,10147,44,151,0,1500,-55282,1500,-53542,2500,1500
2015-08-04T05-58-44+00-00,172387,3228485,2830858,1,10358,44,153,0,2000,-54782,2000,-53042,2500,2000
2015-08-04T05-58-44+00-00,212989,3228485,2830858,1,10581,46,156,0,2500,-54282,2500,-52542,2500,2500
2015-08-04T10-02-04+00-00,17368,3262848,2869331,1,15622,49,131,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-04T10-02-04+00-00,18173,3262848,2869331,1,16007,50,134,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-04T10-02-04+00-00,18993,3262848,2869331,1,16332,52,138,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-04T10-02-04+00-00,19897,3262848,2869331,1,16654,53,141,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-04T10-02-04+00-00,20878,3262848,2869331,1,16978,54,148,0,-500,-57282,-500,-55542,2500,-500
2015-08-04T10-02-04+00-00,21846,3262848,2869331,1,17267,56,151,0,0,-56782,0,-55042,2500,0
2015-08-04T10-02-04+00-00,60311,3262848,2869331,1,17591,57,154,0,500,-56282,500,-54542,2500,500
2015-08-04T10-02-04+00-00,100359,3262848,2869331,1,17923,61,155,0,1000,-55782,1000,-54042,2500,1000
2015-08-04T10-02-04+00-00,141098,3262848,2869331,1,18271,65,158,0,1500,-55282,1500,-53542,2500,1500
2015-08-04T10-02-04+00-00,184214,3262848,2869331,1,18593,68,159,0,2000,-54782,2000,-53042,2500,2000
2015-08-04T10-02-04+00-00,226350,3262848,2869331,1,18913,69,159,0,2500,-54282,2500,-52542,2500,2500
2015-08-04T13-59-24+00-00,18103,3094199,2648366,1,17174,56,119,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-04T13-59-24+00-00,18978,3094199,2648366,1,17844,57,122,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-04T13-59-24+00-00,19840,3094199,2648366,1,18372,58,122,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-04T13-59-24+00-00,20720,3094199,2648366,1,18810,58,123,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-04T13-59-24+00-00,21652,3094199,2648366,1,19231,59,128,0,-500,-57282,-500,-55542,2500,-500
2015-08-04T13-59-24+00-00,22698,3094199,2648366,1,19649,62,131,0,0,-56782,0,-55042,2500,0
2015-08-04T13-59-24+00-00,59721,3094199,2648366,1,19983,66,135,0,500,-56282,500,-54542,2500,500
2015-08-04T13-59-24+00-00,97538,3094199,2648366,1,20325,69,136,0,1000,-55782,1000,-54042,2500,1000
2015-08-04T13-59-24+00-00,135527,3094199,2648366,1,20656,70,139,0,1500,-55282,1500,-53542,2500,1500
2015-08-04T13-59-24+00-00,175447,3094199,2648366,1,20962,71,142,0,2000,-54782,2000,-53042,2500,2000
2015-08-04T13-59-24+00-00,214114,3094199,2648366,1,21298,73,142,0,2500,-54282,2500,-52542,2500,2500
2015-08-04T18-01-07+00-00,18397,3201408,2724689,1,16937,56,115,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-04T18-01-07+00-00,19328,3201408,2724689,1,17578,58,117,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-04T18-01-07+00-00,20223,3201408,2724689,1,18027,59,119,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-04T18-01-07+00-00,21212,3201408,2724689,1,18477,60,119,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-04T18-01-07+00-00,22190,3201408,2724689,1,18859,61,121,0,-500,-57282,-500,-55542,2500,-500
2015-08-04T18-01-07+00-00,23207,3201408,2724689,1,19187,63,125,0,0,-56782,0,-55042,2500,0
2015-08-04T18-01-07+00-00,63086,3201408,2724689,1,19513,66,128,0,500,-56282,500,-54542,2500,500
2015-08-04T18-01-07+00-00,103932,3201408,2724689,1,19848,68,131,0,1000,-55782,1000,-54042,2500,1000
2015-08-04T18-01-07+00-00,144612,3201408,2724689,1,20170,72,134,0,1500,-55282,1500,-53542,2500,1500
2015-08-04T18-01-07+00-00,186837,3201408,2724689,1,20481,72,138,0,2000,-54782,2000,-53042,2500,2000
2015-08-04T18-01-07+00-00,227913,3201408,2724689,1,20785,75,138,0,2500,-54282,2500,-52542,2500,2500
2015-08-04T21-58-26+00-00,16036,3565440,3193574,0,14446,65,239,0,-2500,-59282,-2500,-57542,2500,-2500
2015-08-04T21-58-26+00-00,16939,3565440,3193574,0,14944,67,244,0,-2000,-58782,-2000,-57042,2500,-2000
2015-08-04T21-58-26+00-00,17878,3565440,3193574,0,15419,72,248,0,-1500,-58282,-1500,-56542,2500,-1500
2015-08-04T21-58-26+00-00,18794,3565440,3193574,0,15820,73,259,0,-1000,-57782,-1000,-56042,2500,-1000
2015-08-04T21-58-26+00-00,19790,3565440,3193574,0,16202,74,268,0,-500,-57282,-500,-55542,2500,-500
2015-08-04T21-58-26+00-00,20857,3565440,3193574,0,16554,74,274,0,0,-56782,0,-55042,2500,0
2015-08-04T21-58-26+00-00,62120,3565440,3193574,0,16906,75,279,0,500,-56282,500,-54542,2500,500
2015-08-04T21-58-26+00-00,105651,3565440,3193574,0,17260,76,283,0,1000,-55782,1000,-54042,2500,1000
2015-08-04T21-58-26+00-00,150717,3565440,3193574,0,17629,76,287,0,1500,-55282,1500,-53542,2500,1500
2015-08-04T21-58-26+00-00,198823,3565440,3193574,0,17981,78,292,0,2000,-54782,2000,-53042,2500,2000
2015-08-04T21-58-26+00-00,246235,3565440,3193574,0,18329,79,301,0,2500,-54282,2500,-52542,2500,2500
